symbol,date,open,high,low,close,volume,adjusted
NFLX,2014-02-10,429.429989,432.370003,424.279991,430.439999,13812400,61.491428
NFLX,2014-02-11,429.959988,435.759987,425.510006,433.990013,13667500,61.998573
NFLX,2014-02-12,434.779991,434.899994,425.539993,428.930004,15673000,61.275715
NFLX,2014-02-13,425.69001,439.490005,425.000008,436.549992,18700500,62.364285
NFLX,2014-02-14,437.05999,437.700005,431.689987,435.509995,11985400,62.215714
NFLX,2014-02-18,436.959988,441.240005,427.999996,436.849998,15507800,62.407143
NFLX,2014-02-19,431.669987,436.250011,427.970009,428.229988,16031400,61.175713
NFLX,2014-02-20,430.35001,437.769993,429.159996,434.950008,11965100,62.135715
NFLX,2014-02-21,438.700001,438.700001,429.649994,432.23,13483400,61.747143
NFLX,2014-02-24,435.469994,449.690025,428.500008,447.000004,26043500,63.857143
NFLX,2014-02-25,449.999992,457.790024,445.000011,453.030022,18700500,64.718575
NFLX,2014-02-26,455.899994,456.000023,446.000008,448.789978,15010100,64.112854
NFLX,2014-02-27,447.839996,454.13002,447.839996,452.230003,10304700,64.604286
NFLX,2014-02-28,453.129997,454.199982,441,445.630013,15751400,63.66143
NFLX,2014-03-03,441.189991,445.749989,438.099987,445.590012,13528200,63.655716
NFLX,2014-03-04,450.920013,455,445.590012,454.980026,12387900,64.997147
NFLX,2014-03-05,453.98999,456.839989,451.909996,453.499992,10868900,64.785713
NFLX,2014-03-06,454.940025,458.000015,448.989983,450.510017,11809000,64.358574
NFLX,2014-03-07,454.069992,454.540016,445.51001,448.369995,11573800,64.052856
NFLX,2014-03-10,448.470024,448.779991,432.10001,439.949989,15439200,62.849998
NFLX,2014-03-11,442.640011,446.679996,435.649998,437.48,10448200,62.497143
NFLX,2014-03-12,433.679993,439.499992,429.680008,436.580006,12134500,62.368572
NFLX,2014-03-13,439.710011,440.28001,428.280003,430.05999,11390400,61.437141
NFLX,2014-03-14,427.730003,434.990009,422.999989,424.490009,14989100,60.64143
NFLX,2014-03-17,428.189987,430.800007,422.310013,422.720009,10695300,60.388573
NFLX,2014-03-18,422.369987,426.26001,416.5,420.249992,14688100,60.035713
NFLX,2014-03-19,419.87001,425.450005,417.060013,420.089989,10531500,60.012856
NFLX,2014-03-20,419.670006,432.200012,419.499989,424.270004,14494900,60.610001
NFLX,2014-03-21,426.100006,428.340004,405.739994,405.990013,26770800,57.998573
NFLX,2014-03-24,405.490002,406.449997,368.599998,378.899994,42483700,54.128571
NFLX,2014-03-25,378.999996,384.930012,365.75,370.839996,30356900,52.977142
NFLX,2014-03-26,373.010006,377.450001,366.569992,372.280003,27152300,53.182858
NFLX,2014-03-27,371.009987,377.830009,361.53001,364.180004,28672000,52.025715
NFLX,2014-03-28,360.219994,369.000008,355.750011,358.870003,24699500,51.267143
NFLX,2014-03-31,361.51001,366.860012,349.879997,352.030006,22125600,50.290001
NFLX,2014-04-01,351.75,365.249989,351.740013,364.690002,21338800,52.098572
NFLX,2014-04-02,365.660011,371.049988,358.300003,362.880001,24194100,51.84
NFLX,2014-04-03,361.330006,365.099998,350.100002,354.689987,21983500,50.669998
NFLX,2014-04-04,355.450005,356.000004,335.879997,337.30999,34958000,48.187141
NFLX,2014-04-07,340.51001,348.189999,331.110008,337.999992,37351300,48.285713
NFLX,2014-04-08,340.049999,350.790005,338.389988,348.889988,25761400,49.841427
NFLX,2014-04-09,351.03001,353.900009,343.14999,353.030003,20511400,50.432858
NFLX,2014-04-10,354.47999600000003,357.480011,334.009995,334.730011,24871000,47.818573
NFLX,2014-04-11,330.799988,334.82,323.609997,326.709988,30146200,46.672855
NFLX,2014-04-14,332.889996,335.000004,325.540001,331.580006,17994200,47.368572
NFLX,2014-04-15,329.080002,331.569992,312.099987,326.270004,30799300,46.610001
NFLX,2014-04-16,331.050007,333.969994,323.360004,331.409988,16114700,47.344284
NFLX,2014-04-17,336.759991,349.730007,332.5,345.740009,32116000,49.39143
NFLX,2014-04-21,349.300011,349.400013,338.299999,348.490005,47892600,49.784286
NFLX,2014-04-22,376.630009,380.880013,364.830006,372.89999,64702400,53.271427
NFLX,2014-04-23,362.730011,367.5,352.999989,353.5,40285000,50.5
NFLX,2014-04-24,352.500004,355.900002,334.799999,344.070011,30639000,49.152859
NFLX,2014-04-25,337.460007,341.410004,322,322.080002,33071500,46.011429
NFLX,2014-04-28,318.050003,320.900002,299.499992,314.209995,47123300,44.887142
NFLX,2014-04-29,312.23999,324.629993,312.029999,319.869991,23132900,45.695713
NFLX,2014-04-30,317.919987,322.400009,310.250011,322.040001,23618700,46.005714
NFLX,2014-05-01,324.050007,345.689995,323.050011,336.520012,37001300,48.074287
NFLX,2014-05-02,337.509995,343.899994,334.049995,340.650013,26194700,48.664288
NFLX,2014-05-05,338.070007,345.480003,336.100002,344.380005,20330800,49.197144
NFLX,2014-05-06,343.71999,347.720001,325.640003,326.190002,22722700,46.598572
NFLX,2014-05-07,326.130001,327.84,315.209991,320.539993,25680900,45.791428
NFLX,2014-05-08,317.159996,331.720009,314.360012,321.659992,21168700,45.951427
NFLX,2014-05-09,322.080002,329.939995,317.349987,328.550003,17968300,46.935715
NFLX,2014-05-12,330.859989,345.529991,330.520008,345.449989,21395500,49.349998
NFLX,2014-05-13,344.449993,354.270004,340.740002,347.139988,20832000,49.591427
NFLX,2014-05-14,347.049999,354.399994,346.05999,351.87999,19891900,50.26857
NFLX,2014-05-15,350.850006,351.790001,339.379997,344.189987,23370200,49.169998
NFLX,2014-05-16,345.46999,349.970013,339.840008,349.879997,19072200,49.982857
NFLX,2014-05-19,347.000011,367.219994,346.549988,364.500011,25393200,52.07143
NFLX,2014-05-20,365.01001,372.700012,362.39999,371.670002,28828100,53.095715
NFLX,2014-05-21,375.119987,390.69001,373.349987,390.599995,39939900,55.799999
NFLX,2014-05-22,390.880001,397.499992,387.500004,391.799995,33222700,55.971428
NFLX,2014-05-23,391.639992,402.470013,389.66,402.35001,22122100,57.478573
NFLX,2014-05-27,401.999989,402.219994,393.150013,398.810009,26735100,56.972858
NFLX,2014-05-28,397.200012,405.200008,393.500008,401.239998,19873700,57.32
NFLX,2014-05-29,403.399994,415.990002,399.549999,415.199997,22844500,59.314285
NFLX,2014-05-30,415.179996,421.740013,411.610008,417.82999,29248800,59.689999
NFLX,2014-06-02,419.479988,422.91,412.499989,422.059994,20480600,60.294285
NFLX,2014-06-03,419.990013,425.599995,417.049999,417.570011,17133200,59.652859
NFLX,2014-06-04,416.760006,424.499996,413.300007,423.210007,17432800,60.458572
NFLX,2014-06-05,423.749992,429.400002,418.570007,428.349991,18930800,61.192856
NFLX,2014-06-06,430.010002,434.890007,428.360004,430.130005,15730400,61.447144
NFLX,2014-06-09,429.500004,430.64999,420.089989,423.090004,16678900,60.441429
NFLX,2014-06-10,425.519993,436.039993,425.020008,428.289989,22920100,61.184284
NFLX,2014-06-11,425.23,432.599995,425.000008,429.999989,13745900,61.42857
NFLX,2014-06-12,429.070007,430.250008,420.500011,422.449989,15803200,60.349998
NFLX,2014-06-13,422.999989,427.899994,417.210003,427.710003,15778700,61.101429
NFLX,2014-06-16,426.530003,431.210003,423.419998,430.259995,12506200,61.465714
NFLX,2014-06-17,438.040012,448.089989,437.769993,443.649994,28996100,63.378571
NFLX,2014-06-18,443.669994,450.819984,440.249996,448.680016,18786600,64.097145
NFLX,2014-06-19,449.429993,449.490021,438.060013,441.389996,17308200,63.055714
NFLX,2014-06-20,441.200005,442.87999,434.97999600000003,440.180008,13222300,62.882858
NFLX,2014-06-23,439.359989,441.859993,435.549995,439.519993,10672900,62.78857
NFLX,2014-06-24,438.049999,449.940018,435.500008,436.360001,20367200,62.337143
NFLX,2014-06-25,434.999996,444.760006,433.329998,444.210007,15752100,63.458572
NFLX,2014-06-26,440.790009,442.139999,436.749996,439.610008,14237300,62.80143
NFLX,2014-06-27,438.319992,443.19001,437.399998,442.079998,15587600,63.154285
NFLX,2014-06-30,442.859989,446.869987,439.69001,440.599991,10588900,62.942856
NFLX,2014-07-01,456.229988,473.68,455.29998,473.100014,37995300,67.585716
NFLX,2014-07-02,473.47999600000003,475.87001,466.039986,466.739975,17309600,66.677139
NFLX,2014-07-03,470.160027,472.620003,468.87001,472.349983,11359600,67.478569
NFLX,2014-07-07,472.099991,472.22998,460.000008,460.619995,18296600,65.802856
NFLX,2014-07-08,459.649986,460.999977,439.279987,445.049999,26182800,63.578571
NFLX,2014-07-09,446.180012,449.340004,439.730011,442.999992,21011200,63.285713
NFLX,2014-07-10,434.389996,444.190006,428.200001,438.550011,24388700,62.650002
NFLX,2014-07-11,441.460011,444.130005,437.150005,439.960003,14219100,62.851429
NFLX,2014-07-14,443.299999,455.480011,439.000008,452.580025,17433500,64.654289
NFLX,2014-07-15,450.689995,451.37001,442.269989,449.090012,13505800,64.155716
NFLX,2014-07-16,454.069992,455.699989,443.400002,444.439999,13438600,63.491428
NFLX,2014-07-17,443.279999,448.850006,438.290005,439.359989,13266400,62.765713
NFLX,2014-07-18,440.810009,444.299995,435.75,444.170006,11760700,63.452858
NFLX,2014-07-21,451.690018,457.499977,447.619991,451.949997,34671000,64.564285
NFLX,2014-07-22,442.979992,444.669991,425.060009,431.09,57174600,61.584286
NFLX,2014-07-23,430.410011,435.409992,426.510002,427.899994,17267600,61.128571
NFLX,2014-07-24,429.46999,430.210007,419.020004,425.37999,18621400,60.76857
NFLX,2014-07-25,425.000008,428.169987,420.400009,421.859989,11610200,60.265713
NFLX,2014-07-28,422.210011,425.909988,418.519993,424.66,11960900,60.665714
NFLX,2014-07-29,423.210007,428.389992,423.210007,424.279991,9282000,60.611427
NFLX,2014-07-30,424.749989,435.289989,424.310005,434.360008,15263500,62.05143
NFLX,2014-07-31,430.259995,432.96999,421.289989,422.720009,13820100,60.388573
NFLX,2014-08-01,421.759987,427.730003,412.510002,425.39999,18947600,60.771427
NFLX,2014-08-04,427.200005,429.999989,420.779991,422.700008,10686900,60.385715
NFLX,2014-08-05,421.300003,427.999996,420.309994,422.849998,10653300,60.407143
NFLX,2014-08-06,420.999996,434.899994,420.549999,430.299995,15835400,61.471428
NFLX,2014-08-07,435.300003,449.950005,434.549999,449.669998,27313300,64.238571
NFLX,2014-08-08,450.199997,450.970001,442.050011,445.849991,15495200,63.692856
NFLX,2014-08-11,449.220001,457.649994,448.709976,451.540001,13246800,64.505714
NFLX,2014-08-12,451.349983,453.000008,443.409988,446.410004,10845100,63.772858
NFLX,2014-08-13,448.600014,454.220009,446.82,451.530014,9058000,64.504288
NFLX,2014-08-14,452.209976,455,448.219978,450.870026,6676600,64.410004
NFLX,2014-08-15,451.490013,462,448.600014,459.089973,22036700,65.584282
NFLX,2014-08-18,462.059975,469.499985,461.250023,465.999985,13496000,66.571426
NFLX,2014-08-19,467.089996,470.500008,462.430023,468.149994,10897600,66.878571
NFLX,2014-08-20,467.000008,473.750015,464.539978,472.18998,12163900,67.455711
NFLX,2014-08-21,471.279999,476.150017,467.669983,472.050003,11746700,67.435715
NFLX,2014-08-22,470.940018,479.549988,470.050011,479.18998,13735400,68.455711
NFLX,2014-08-25,481.54998,485.300026,477.530022,480.929993,13484800,68.704285
NFLX,2014-08-26,478.499977,481.850014,474.54998,479.360023,10137400,68.480003
NFLX,2014-08-27,479.400024,480.249977,473.630013,474.699997,10394300,67.814285
NFLX,2014-08-28,472.650017,477.47998,470.809975,475.210022,7584500,67.887146
NFLX,2014-08-29,476.850006,480.500023,474.139984,477.639984,9838500,68.234283
NFLX,2014-09-02,478.499977,478.790024,474.589981,476.600014,8806700,68.085716
NFLX,2014-09-03,480.519997,487.599998,476.529999,477.389992,16219000,68.19857
NFLX,2014-09-04,479.109978,481.69001,472.130005,472.669991,11958800,67.524284
NFLX,2014-09-05,473.230003,477.349991,470.069984,475.679993,11953200,67.954285
NFLX,2014-09-08,474.400017,480.599998,474.200012,479.330009,7668500,68.475716
NFLX,2014-09-09,486.299995,489.290024,476.400009,479.010002,19737900,68.43
NFLX,2014-09-10,480.199989,484.75,477.040024,484.389992,9104900,69.19857
NFLX,2014-09-11,482.569977,484.359978,479.669991,481.56002,7865200,68.794289
NFLX,2014-09-12,483.650002,484.889977,476.120003,476.550026,13425300,68.078575
NFLX,2014-09-15,477.540009,477.540009,456.849976,457.750023,20617100,65.39286
NFLX,2014-09-16,448.400009,458.139992,445.599998,456.910004,26838700,65.272858
NFLX,2014-09-17,456.910004,458.869995,451.290009,454.529976,12133100,64.932854
NFLX,2014-09-18,457.470016,461.359985,453.320015,459.010025,10630200,65.572861
NFLX,2014-09-19,460.999977,461.330025,454.170021,457.520004,11960900,65.360001
NFLX,2014-09-22,456.269989,456.950005,438.880005,442.779987,16169300,63.254284
NFLX,2014-09-23,441.229992,448.009987,440.499989,443.900013,11471600,63.414288
NFLX,2014-09-24,444.459999,451.660004,442.540009,450.560005,9551500,64.365715
NFLX,2014-09-25,449.900017,452.350006,442.420006,443.48999,9839900,63.355713
NFLX,2014-09-26,445.000011,450.640007,443.889999,448.749977,10404800,64.10714
NFLX,2014-09-29,444.070004,450.539978,442.019997,449.559982,9516500,64.222855
NFLX,2014-09-30,452.300018,457.19001,449.799988,451.179993,12472600,64.454285
NFLX,2014-10-01,448.690002,449.999992,437.290009,438.800003,15416100,62.685715
NFLX,2014-10-02,438.900005,450.48999,437.880009,449.980019,18450600,64.28286
NFLX,2014-10-03,453.190025,460.600021,452.51001,459.540024,15290100,65.648575
NFLX,2014-10-06,462,467.209999,460.999977,463.47998,13709500,66.211426
NFLX,2014-10-07,461.100006,466.279991,456.000023,456.250015,13759200,65.178574
NFLX,2014-10-08,456.650024,467.600021,451.379997,466.859978,14332500,66.694283
NFLX,2014-10-09,466.630013,467.98999,459.559998,461.620018,14928200,65.945717
NFLX,2014-10-10,459.800003,464.840012,451.440025,452.079987,19110700,64.582855
NFLX,2014-10-13,451.250008,452.470009,433.000004,438.579998,20216700,62.654285
NFLX,2014-10-14,445.51001,451.989998,438.130001,449.120026,16747500,64.160004
NFLX,2014-10-15,444.470013,450.979988,430.179993,448.589973,59927700,64.084282
NFLX,2014-10-16,332.729992,366.17001,330.999992,361.700001,92304800,51.671429
NFLX,2014-10-17,359.809998,360.070004,341.499992,357.089989,79160900,51.012856
NFLX,2014-10-20,356.000004,369.189999,355.550007,359.219997,33529300,51.317142
NFLX,2014-10-21,362.259987,366.789997,355.439991,365.990005,19365500,52.284286
NFLX,2014-10-22,368.989994,381.980011,363.200008,374.64999,32150300,53.521427
NFLX,2014-10-23,380.520004,385.770004,378.249992,383.040009,19916400,54.720001
NFLX,2014-10-24,382.579998,386.999992,380.809998,385.02,14657300,55.002857
NFLX,2014-10-27,383.900002,384.499989,376.699997,379.400005,14944300,54.200001
NFLX,2014-10-28,379.75,386.870003,378.349995,386.220001,11736900,55.174286
NFLX,2014-10-29,386.220001,386.680012,377.770008,378.100002,12507600,54.014286
NFLX,2014-10-30,377.510002,382.339993,374.600002,379.01001,10593800,54.144287
NFLX,2014-10-31,384.400013,393.77,384.000004,392.770004,20470100,56.110001
NFLX,2014-11-03,393.229988,395.52,385.109989,388.410011,17581200,55.487144
NFLX,2014-11-04,386.919991,387.250011,378.770004,382.780003,11389700,54.682858
NFLX,2014-11-05,385.610001,387.840012,376.390003,380.380001,13645800,54.34
NFLX,2014-11-06,378,385.329994,377.349998,383.299988,9991800,54.757141
NFLX,2014-11-07,383.439991,385.249992,379.300003,384.160007,9303700,54.880001
NFLX,2014-11-10,383.000008,389.450008,378.999996,387.270012,9711100,55.324287
NFLX,2014-11-11,387.270012,394.099995,381.809994,382.550011,14838600,54.650002
NFLX,2014-11-12,381.130005,385.959995,377.040005,383.860001,10958500,54.837143
NFLX,2014-11-13,384.459988,385.049988,377.530003,379.409992,10490200,54.201427
NFLX,2014-11-14,379.380005,387.219997,378.57,386.039997,10988600,55.148571
NFLX,2014-11-17,385.380009,389.499996,380.749996,381.139992,9225300,54.44857
NFLX,2014-11-18,380.999989,384.899998,380.529991,381.030003,7921200,54.432858
NFLX,2014-11-19,383.209999,387.050007,362.659996,363.100006,24515400,51.871429
NFLX,2014-11-20,363.089993,373.259998,361.000011,368.139988,15425200,52.591427
NFLX,2014-11-21,372.480007,373.250011,359.500004,360.279995,17878000,51.468571
NFLX,2014-11-24,360.560001,363.459988,355.39999,356.470001,17864000,50.924286
NFLX,2014-11-25,351.019997,352.429989,343.999996,348.98999,28100800,49.855713
NFLX,2014-11-26,351.079998,353.689991,348.220013,351.16,10063200,50.165714
NFLX,2014-11-28,353.589989,354.000011,345.990002,346.589989,6702500,49.512856
NFLX,2014-12-01,344.999992,347.000011,337.640011,341.810013,11964400,48.830002
NFLX,2014-12-02,341.299988,353.339996,340.840004,352.310013,14271600,50.330002
NFLX,2014-12-03,351.549995,355.12001,344.269989,355.12001,13819400,50.73143
NFLX,2014-12-04,352.999989,357.950008,349.360012,350.599987,11853800,50.085712
NFLX,2014-12-05,351.03001,354.499996,348.129997,350.919994,9930200,50.131428
NFLX,2014-12-08,349.169994,349.879997,338.030006,339.48,13621300,48.497143
NFLX,2014-12-09,334.739998,345.360001,329.02,343.779991,17976700,49.111427
NFLX,2014-12-10,343.14999,344.73,333.66,334.319988,12644800,47.759998
NFLX,2014-12-11,336.089989,340.900005,333.590012,334.630009,11769100,47.804287
NFLX,2014-12-12,331.919987,338.259998,328.859997,334.479992,13521200,47.782856
NFLX,2014-12-15,336.389996,338.93,326.330006,327.040009,12019000,46.720001
NFLX,2014-12-16,324.990002,329.489998,315.999996,316.440006,16947700,45.205715
NFLX,2014-12-17,317.629993,335.069992,315.540012,333.650013,20192900,47.664288
NFLX,2014-12-18,338.800011,342.499989,330.629997,334.419991,15639400,47.774284
NFLX,2014-12-19,335.300011,341.040009,333.350006,340.119987,15047900,48.58857
NFLX,2014-12-22,339.800007,344.680012,334.240013,336.679989,7994000,48.097141
NFLX,2014-12-23,338.010006,338.999989,332.310009,336.429996,8291500,48.061428
NFLX,2014-12-24,336.509998,343.489998,335.990013,342.100006,5411000,48.871429
NFLX,2014-12-26,341.909988,346.390011,339.740005,340.049999,8847300,48.578571
NFLX,2014-12-29,335.790009,343.730003,333.570011,341.929989,8588300,48.847141
NFLX,2014-12-30,341.000008,343.97999600000003,339.769993,343.229992,7011200,49.032856
NFLX,2014-12-31,343.229992,345.740009,341.510006,341.610008,8627500,48.80143
NFLX,2015-01-02,344.059998,352.32,341.12001,348.940002,13475000,49.848572
NFLX,2015-01-05,344.810001,344.810001,330.03001,331.179996,18165000,47.311428
NFLX,2015-01-06,331.429989,333.47999600000003,319.630013,325.509987,16037700,46.501427
NFLX,2015-01-07,331.429989,331.950001,323.89999,327.200012,9849700,46.742859
NFLX,2015-01-08,329.839993,334.849987,325.35001,334.459991,9601900,47.779999
NFLX,2015-01-09,333.419994,336.140003,328.289997,329.289993,9578100,47.041428
NFLX,2015-01-12,329.630001,330.389992,316.850002,318.829994,12944400,45.547142
NFLX,2015-01-13,322.14999,329.340008,321.300011,323.790001,18721500,46.255714
NFLX,2015-01-14,329.500011,331.589993,319.760002,324.239998,19871600,46.32
NFLX,2015-01-15,325.829994,327.499992,320.909988,323.759987,11669000,46.251427
NFLX,2015-01-16,328.000004,337.75,324.669994,337.340004,19696600,48.191429
NFLX,2015-01-20,340.000011,350,334.000008,348.799999,40551000,49.828571
NFLX,2015-01-21,414.640011,414.680012,401.869999,409.279995,66902500,58.468571
NFLX,2015-01-22,410.000011,429.620007,404.799999,428.440006,33319300,61.205715
NFLX,2015-01-23,426.919998,439.200012,426.169994,437.459999,26784100,62.494286
NFLX,2015-01-26,438.000011,447.289997,433.699993,446.559994,21268800,63.794285
NFLX,2015-01-27,441.610001,457.379974,441.349995,454.170021,24612700,64.881432
NFLX,2015-01-28,453.190025,453.749985,441.57,442.460007,24532900,63.208572
NFLX,2015-01-29,442.429993,447.490002,437.5,443.800011,15127700,63.400002
NFLX,2015-01-30,441.930008,447.890011,438.590012,441.799992,13215300,63.114285
NFLX,2015-02-02,439.900002,443.999989,433.690006,441.069988,12990600,63.009998
NFLX,2015-02-03,443.239998,458.269981,439.109997,456.919991,16440200,65.274284
NFLX,2015-02-04,455.289993,456.220001,447.22999600000003,448.709976,12450900,64.101425
NFLX,2015-02-05,451.789993,455.970009,445.66,448.909981,14248500,64.129997
NFLX,2015-02-06,449.75,451.000015,442.229988,444.359997,8898400,63.48
NFLX,2015-02-09,442.389992,446.499992,438.459995,443.070007,8173200,63.295715
NFLX,2015-02-10,444.219994,456.099998,441.710003,453.949989,15418900,64.849998
NFLX,2015-02-11,453.810013,462.989983,451.900009,454.889984,13953100,64.984283
NFLX,2015-02-12,455.409996,459.249977,451.160019,456.730026,8464400,65.247147
NFLX,2015-02-13,458.000015,466.409981,457.960014,466.100014,12968900,66.585716
NFLX,2015-02-17,465.610016,471.600006,461.609978,469.960022,11170600,67.137146
NFLX,2015-02-18,469.160004,476.489998,466.519997,475.060005,10316600,67.865715
NFLX,2015-02-19,474.999977,481.000008,473.020012,474.600021,10432100,67.800003
NFLX,2015-02-20,475.649979,478.61998,473.460022,478.199997,9422000,68.314285
NFLX,2015-02-23,478.100021,478.199997,470.000023,471.840012,9031400,67.405716
NFLX,2015-02-24,471.609993,476.589973,471.48999,474.879974,6075300,67.839996
NFLX,2015-02-25,474.650009,481.56002,474.650009,478.329987,6854400,68.332855
NFLX,2015-02-26,480.38002,486.5,479.010002,483.030014,10852800,69.004288
NFLX,2015-02-27,483.57,486.000015,474.730011,474.909988,11516400,67.844284
NFLX,2015-03-02,474.000008,480.249977,470.639984,480.249977,10187100,68.60714
NFLX,2015-03-03,478.409988,479.20002,472.549988,474.709984,7426300,67.815712
NFLX,2015-03-04,472.709991,475.479988,463.279976,469.770004,17453800,67.110001
NFLX,2015-03-05,472.000015,472.250008,464.939987,467.650009,11244800,66.807144
NFLX,2015-03-06,466.500023,468.479988,453.909988,454.11998,12888400,64.874283
NFLX,2015-03-09,454.929985,455.650002,439.799999,445.630013,18970700,63.66143
NFLX,2015-03-10,441.109989,443.460003,433.879997,435.059998,17947300,62.151428
NFLX,2015-03-11,435.680012,447.57999,435.680012,440.189995,16363200,62.884285
NFLX,2015-03-12,443.429989,452.079987,443.380001,448.320007,14654500,64.045715
NFLX,2015-03-13,447.349998,448.400009,436.569992,438.399994,10161200,62.628571
NFLX,2015-03-16,430.829994,430.829994,417.339993,421.970005,26796000,60.281429
NFLX,2015-03-17,417.989994,424.860004,415.689995,418.519993,18428200,59.78857
NFLX,2015-03-18,418.169998,424.550011,415.099995,423.119991,14634900,60.445713
NFLX,2015-03-19,423.219994,428.480007,421.790001,425.209999,11449900,60.744286
NFLX,2015-03-20,429.360001,432.499992,426.269997,428.300003,13641600,61.185715
NFLX,2015-03-23,426.22999600000003,428.090012,422.310013,425.000008,7664300,60.714287
NFLX,2015-03-24,427.950008,441.690002,427.830006,438.279991,16888900,62.611427
NFLX,2015-03-25,438.789989,438.840004,421.709999,421.75,21652400,60.25
NFLX,2015-03-26,417.399994,423.130005,415.72999600000003,418.259987,16039100,59.751427
NFLX,2015-03-27,415.310013,418.929989,410.009998,414.77,15852200,59.252857
NFLX,2015-03-30,418.009995,423.949997,415.549992,422.569992,13272700,60.367142
NFLX,2015-03-31,420.770004,422.939987,416.190006,416.689991,14248500,59.527142
NFLX,2015-04-01,417.499996,418.499992,410.920006,413.120003,14639800,59.017143
NFLX,2015-04-02,413.500011,417.250004,412.029991,414.079998,9864400,59.154285
NFLX,2015-04-06,411.37999,423.130005,409.250008,422.310013,10730300,60.330002
NFLX,2015-04-07,423.48,425.940002,420.300007,423.459999,9977100,60.494286
NFLX,2015-04-08,428.409992,441.750004,428.289989,441.349995,22327900,63.049999
NFLX,2015-04-09,441,441.950008,434.799992,439.499992,13455400,62.785713
NFLX,2015-04-10,450.779984,454.969986,447.630005,454.569977,22367100,64.938568
NFLX,2015-04-13,470.679985,484.999992,469.400009,474.680023,44436700,67.811432
NFLX,2015-04-14,481.999977,484.000023,471.949974,478.710022,28641900,68.387146
NFLX,2015-04-15,480.929993,480.929993,471.550018,475.460014,42528500,67.922859
NFLX,2015-04-16,532,568.75,530.000008,562.04998,104500900,80.292854
NFLX,2015-04-17,558.450005,575.000023,558.000008,571.550011,58306500,81.650002
NFLX,2015-04-20,572.499992,576.129982,562.670021,567.390022,30766400,81.055717
NFLX,2015-04-21,568.639984,570.389984,558.600021,560.44001,15925700,80.062859
NFLX,2015-04-22,561.47998,564.990021,556.81002,557.68,12089700,79.668571
NFLX,2015-04-23,557.590012,562.400002,552.68998,559.060005,12687500,79.865715
NFLX,2015-04-24,561.210014,565.659996,556.549988,558.400017,11045300,79.771431
NFLX,2015-04-27,562.04998,572.499992,561.610023,566.079979,15246700,80.868568
NFLX,2015-04-28,564.129974,568.950005,559.609978,563.05999,8826300,80.437141
NFLX,2015-04-29,560.489998,567.390022,557.51001,562.849998,9534700,80.407143
NFLX,2015-04-30,561.660011,565.850014,553.86998,556.5,10565100,79.5
NFLX,2015-05-01,558.98999,559.769981,552.26001,557.029999,8906100,79.575714
NFLX,2015-05-04,556.999985,558.000008,552.300011,554.900017,7967400,79.271431
NFLX,2015-05-05,568.669998,577.099991,565.299988,565.54998,27116600,80.792854
NFLX,2015-05-06,567.200005,568.500008,556.650017,560.539986,11504500,80.077141
NFLX,2015-05-07,560.800018,565.56002,556.20002,565.240013,10220700,80.748573
NFLX,2015-05-08,567.289993,575.069984,566.750008,574.600014,13828500,82.085716
NFLX,2015-05-11,576.270012,593.999977,575.300003,589.950005,23882600,84.278572
NFLX,2015-05-12,586.659996,586.659996,580.950012,583.640007,11907000,83.377144
NFLX,2015-05-13,583.830025,589.380005,578.840004,580.109993,11155900,82.872856
NFLX,2015-05-14,582.999992,587.470001,576.310013,586.850014,8898400,83.835716
NFLX,2015-05-15,604.550018,618.440002,600.290001,613.249977,37053100,87.60714
NFLX,2015-05-18,612.81002,619.740005,609.169991,617.870003,14812000,88.267143
NFLX,2015-05-19,622.220009,628.499992,614.669983,616.480011,19101600,88.068573
NFLX,2015-05-20,617.500008,623.760017,611.539978,621.530006,12756800,88.790001
NFLX,2015-05-21,623.57,626.999985,617.269989,623.019974,12767300,89.002853
NFLX,2015-05-22,624.250015,625.849998,620.849991,621.869987,7466200,88.83857
NFLX,2015-05-26,622.11998,623.430023,614.499992,615.950012,9646000,87.992859
NFLX,2015-05-27,617.000023,629.349998,615.500015,628.999977,10506300,89.85714
NFLX,2015-05-28,628.000008,628.98999,622.510002,626.549988,7821800,89.507141
NFLX,2015-05-29,626.309982,631.43998,622.68998,624.059998,12712000,89.151428
NFLX,2015-06-01,621.860001,623.850006,615.609978,623.019974,9926000,89.002853
NFLX,2015-06-02,620.97998,627.750015,618.840012,623.909981,7529200,89.129997
NFLX,2015-06-03,624.700012,628.129997,620.51001,621.659996,6223700,88.808571
NFLX,2015-06-04,618.649994,626.000015,616.29998,625.440002,10074400,89.348572
NFLX,2015-06-05,624.500008,633.780006,623.88002,633.219994,11624200,90.459999
NFLX,2015-06-08,635.000008,635.709984,622.969986,627.230003,11148900,89.604286
NFLX,2015-06-09,625.339973,649.000008,625.339973,647.149979,22024800,92.449997
NFLX,2015-06-10,653.769997,692.790009,652.580009,671.100006,57121400,95.871429
NFLX,2015-06-11,678.229996,678.43,658.610001,665.659988,26623100,95.094284
NFLX,2015-06-12,664.410027,667.400002,658.86998,660.93,10278800,94.418571
NFLX,2015-06-15,649.999977,655.140015,641.609985,654.019989,19054000,93.431427
NFLX,2015-06-16,659.700012,669.249977,655.840004,666.910004,16043300,95.272858
NFLX,2015-06-17,665.930008,665.930008,657.70002,659.900017,9905000,94.271431
NFLX,2015-06-18,662.559998,667.390015,660.579979,663.200012,8962800,94.742859
